x,y,z
0.23688372655218912,-0.6489317365372844,-0.2642857142857143
0.23688372655218912,-0.6489317365372844,-0.2857142857142857
0.23688372655218912,-0.6489317365372844,-0.30714285714285716
0.23688372655218912,-0.6489317365372844,-0.32857142857142857
0.23688372655218912,-0.6489317365372844,-0.35
0.23688372655218912,-0.6489317365372844,-0.37142857142857144
0.23688372655218912,-0.6489317365372844,-0.3928571428571429
0.23688372655218912,-0.6489317365372844,-0.4142857142857143
0.23688372655218912,-0.6489317365372844,-0.4357142857142857
0.23688372655218912,-0.6489317365372844,-0.45714285714285713
0.23688372655218912,-0.6489317365372844,-0.4785714285714286
0.23688372655218912,-0.6489317365372844,-0.5
0.274005206382332,-0.652936970449645,-0.2
0.274005206382332,-0.652936970449645,-0.22142857142857145
0.274005206382332,-0.652936970449645,-0.24285714285714288
0.274005206382332,-0.652936970449645,-0.2642857142857143
0.274005206382332,-0.652936970449645,-0.2857142857142857
0.274005206382332,-0.652936970449645,-0.30714285714285716
0.274005206382332,-0.652936970449645,-0.32857142857142857
0.274005206382332,-0.652936970449645,-0.35
0.274005206382332,-0.652936970449645,-0.37142857142857144
0.274005206382332,-0.652936970449645,-0.3928571428571429
0.274005206382332,-0.652936970449645,-0.4142857142857143
0.274005206382332,-0.652936970449645,-0.4357142857142857
0.274005206382332,-0.652936970449645,-0.45714285714285713
0.274005206382332,-0.652936970449645,-0.4785714285714286
0.274005206382332,-0.652936970449645,-0.5
0.31134212215556173,-0.6529072380568913,-0.2
0.31134212215556173,-0.6529072380568913,-0.22142857142857145
0.31134212215556173,-0.6529072380568913,-0.24285714285714288
0.31134212215556173,-0.6529072380568913,-0.2642857142857143
0.31134212215556173,-0.6529072380568913,-0.2857142857142857
0.31134212215556173,-0.6529072380568913,-0.30714285714285716
0.31134212215556173,-0.6529072380568913,-0.32857142857142857
0.31134212215556173,-0.6529072380568913,-0.35
0.31134212215556173,-0.6529072380568913,-0.37142857142857144
0.31134212215556173,-0.6529072380568913,-0.3928571428571429
0.31134212215556173,-0.6529072380568913,-0.4142857142857143
0.31134212215556173,-0.6529072380568913,-0.4357142857142857
0.31134212215556173,-0.6529072380568913,-0.45714285714285713
0.31134212215556173,-0.6529072380568913,-0.4785714285714286
0.31134212215556173,-0.6529072380568913,-0.5
0.3484571759580823,-0.6488428875911427,-0.2
0.3484571759580823,-0.6488428875911427,-0.22142857142857145
0.3484571759580823,-0.6488428875911427,-0.24285714285714288
0.3484571759580823,-0.6488428875911427,-0.2642857142857143
0.3484571759580823,-0.6488428875911427,-0.2857142857142857
0.3484571759580823,-0.6488428875911427,-0.30714285714285716
0.3484571759580823,-0.6488428875911427,-0.32857142857142857
0.3484571759580823,-0.6488428875911427,-0.35
0.3484571759580823,-0.6488428875911427,-0.37142857142857144
0.3484571759580823,-0.6488428875911427,-0.3928571428571429
0.3484571759580823,-0.6488428875911427,-0.4142857142857143
0.3484571759580823,-0.6488428875911427,-0.4357142857142857
0.3484571759580823,-0.6488428875911427,-0.45714285714285713
0.3484571759580823,-0.6488428875911427,-0.4785714285714286
0.3484571759580823,-0.6488428875911427,-0.5
0.38491566837077607,-0.6407915215911415,-0.2
0.38491566837077607,-0.6407915215911415,-0.22142857142857145
0.38491566837077607,-0.6407915215911415,-0.24285714285714288
0.38491566837077607,-0.6407915215911415,-0.2642857142857143
0.38491566837077607,-0.6407915215911415,-0.2857142857142857
0.38491566837077607,-0.6407915215911415,-0.30714285714285716
0.38491566837077607,-0.6407915215911415,-0.32857142857142857
0.38491566837077607,-0.6407915215911415,-0.35
0.38491566837077607,-0.6407915215911415,-0.37142857142857144
0.38491566837077607,-0.6407915215911415,-0.3928571428571429
0.38491566837077607,-0.6407915215911415,-0.4142857142857143
0.38491566837077607,-0.6407915215911415,-0.4357142857142857
0.38491566837077607,-0.6407915215911415,-0.45714285714285713
0.38491566837077607,-0.6407915215911415,-0.4785714285714286
0.38491566837077607,-0.6407915215911415,-0.5
0.42029058976143213,-0.6288474393711747,-0.2
0.42029058976143213,-0.6288474393711747,-0.22142857142857145
0.42029058976143213,-0.6288474393711747,-0.24285714285714288
0.42029058976143213,-0.6288474393711747,-0.2642857142857143
0.42029058976143213,-0.6288474393711747,-0.2857142857142857
0.42029058976143213,-0.6288474393711747,-0.30714285714285716
0.42029058976143213,-0.6288474393711747,-0.32857142857142857
0.42029058976143213,-0.6288474393711747,-0.35
0.42029058976143213,-0.6288474393711747,-0.37142857142857144
0.42029058976143213,-0.6288474393711747,-0.3928571428571429
0.42029058976143213,-0.6288474393711747,-0.4142857142857143
0.42029058976143213,-0.6288474393711747,-0.4357142857142857
0.42029058976143213,-0.6288474393711747,-0.45714285714285713
0.42029058976143213,-0.6288474393711747,-0.4785714285714286
0.42029058976143213,-0.6288474393711747,-0.5
0.45416762151255186,-0.6131505325674108,-0.2
0.45416762151255186,-0.6131505325674108,-0.22142857142857145
0.45416762151255186,-0.6131505325674108,-0.24285714285714288
0.45416762151255186,-0.6131505325674108,-0.2642857142857143
0.45416762151255186,-0.6131505325674108,-0.2857142857142857
0.45416762151255186,-0.6131505325674108,-0.30714285714285716
0.45416762151255186,-0.6131505325674108,-0.32857142857142857
0.45416762151255186,-0.6131505325674108,-0.35
0.45416762151255186,-0.6131505325674108,-0.37142857142857144
0.45416762151255186,-0.6131505325674108,-0.3928571428571429
0.45416762151255186,-0.6131505325674108,-0.4142857142857143
0.45416762151255186,-0.6131505325674108,-0.4357142857142857
0.45416762151255186,-0.6131505325674108,-0.45714285714285713
0.45416762151255186,-0.6131505325674108,-0.4785714285714286
0.45416762151255186,-0.6131505325674108,-0.5
0.4861499886092856,-0.5938846466972466,-0.2
0.4861499886092856,-0.5938846466972466,-0.22142857142857145
0.4861499886092856,-0.5938846466972466,-0.24285714285714288
0.4861499886092856,-0.5938846466972466,-0.2642857142857143
0.4861499886092856,-0.5938846466972466,-0.2857142857142857
0.4861499886092856,-0.5938846466972466,-0.30714285714285716
0.4861499886092856,-0.5938846466972466,-0.32857142857142857
0.4861499886092856,-0.5938846466972466,-0.35
0.4861499886092856,-0.5938846466972466,-0.37142857142857144
0.4861499886092856,-0.5938846466972466,-0.3928571428571429
0.4861499886092856,-0.5938846466972466,-0.4142857142857143
0.4861499886092856,-0.5938846466972466,-0.4357142857142857
0.4861499886092856,-0.5938846466972466,-0.45714285714285713
0.4861499886092856,-0.5938846466972466,-0.4785714285714286
0.4861499886092856,-0.5938846466972466,-0.5
0.5158631067529568,-0.5712754279214316,-0.2
0.5158631067529568,-0.5712754279214316,-0.22142857142857145
0.5158631067529568,-0.5712754279214316,-0.24285714285714288
0.5158631067529568,-0.5712754279214316,-0.2642857142857143
0.5158631067529568,-0.5712754279214316,-0.2857142857142857
0.5158631067529568,-0.5712754279214316,-0.30714285714285716
0.5158631067529568,-0.5712754279214316,-0.32857142857142857
0.5158631067529568,-0.5712754279214316,-0.35
0.5158631067529568,-0.5712754279214316,-0.37142857142857144
0.5158631067529568,-0.5712754279214316,-0.3928571428571429
0.5158631067529568,-0.5712754279214316,-0.4142857142857143
0.5158631067529568,-0.5712754279214316,-0.4357142857142857
0.5158631067529568,-0.5712754279214316,-0.45714285714285713
0.5158631067529568,-0.5712754279214316,-0.4785714285714286
0.5158631067529568,-0.5712754279214316,-0.5
0.5429589695721897,-0.5455876802281492,-0.2
0.5429589695721897,-0.5455876802281492,-0.22142857142857145
0.5429589695721897,-0.5455876802281492,-0.24285714285714288
0.5429589695721897,-0.5455876802281492,-0.2642857142857143
0.5429589695721897,-0.5455876802281492,-0.2857142857142857
0.5429589695721897,-0.5455876802281492,-0.30714285714285716
0.5429589695721897,-0.5455876802281492,-0.32857142857142857
0.5429589695721897,-0.5455876802281492,-0.35
0.5429589695721897,-0.5455876802281492,-0.37142857142857144
0.5429589695721897,-0.5455876802281492,-0.3928571428571429
0.5429589695721897,-0.5455876802281492,-0.4142857142857143
0.5429589695721897,-0.5455876802281492,-0.4357142857142857
0.5429589695721897,-0.5455876802281492,-0.45714285714285713
0.5429589695721897,-0.5455876802281492,-0.4785714285714286
0.5429589695721897,-0.5455876802281492,-0.5
0.5671202245476892,-0.5171222639922792,-0.2
0.5671202245476892,-0.5171222639922792,-0.22142857142857145
0.5671202245476892,-0.5171222639922792,-0.24285714285714288
0.5671202245476892,-0.5171222639922792,-0.2642857142857143
0.5671202245476892,-0.5171222639922792,-0.2857142857142857
0.5671202245476892,-0.5171222639922792,-0.30714285714285716
0.5671202245476892,-0.5171222639922792,-0.32857142857142857
0.5671202245476892,-0.5171222639922792,-0.35
0.5671202245476892,-0.5171222639922792,-0.37142857142857144
0.5671202245476892,-0.5171222639922792,-0.3928571428571429
0.5671202245476892,-0.5171222639922792,-0.4142857142857143
0.5671202245476892,-0.5171222639922792,-0.4357142857142857
0.5671202245476892,-0.5171222639922792,-0.45714285714285713
0.5671202245476892,-0.5171222639922792,-0.4785714285714286
0.5671202245476892,-0.5171222639922792,-0.5
0.5880638899125719,-0.4862125722345758,-0.2
0.5880638899125719,-0.4862125722345758,-0.22142857142857145
0.5880638899125719,-0.4862125722345758,-0.24285714285714288
0.5880638899125719,-0.4862125722345758,-0.2642857142857143
0.5880638899125719,-0.4862125722345758,-0.2857142857142857
0.5880638899125719,-0.4862125722345758,-0.30714285714285716
0.5880638899125719,-0.4862125722345758,-0.32857142857142857
0.5880638899125719,-0.4862125722345758,-0.35
0.5880638899125719,-0.4862125722345758,-0.37142857142857144
0.5880638899125719,-0.4862125722345758,-0.3928571428571429
0.5880638899125719,-0.4862125722345758,-0.4142857142857143
0.5880638899125719,-0.4862125722345758,-0.4357142857142857
0.5880638899125719,-0.4862125722345758,-0.45714285714285713
0.5880638899125719,-0.4862125722345758,-0.4785714285714286
0.5880638899125719,-0.4862125722345758,-0.5
0.6055446689951222,-0.4532206258515644,-0.2
0.6055446689951222,-0.4532206258515644,-0.22142857142857145
0.6055446689951222,-0.4532206258515644,-0.24285714285714288
0.6055446689951222,-0.4532206258515644,-0.2642857142857143
0.6055446689951222,-0.4532206258515644,-0.2857142857142857
0.6055446689951222,-0.4532206258515644,-0.30714285714285716
0.6055446689951222,-0.4532206258515644,-0.32857142857142857
0.6055446689951222,-0.4532206258515644,-0.35
0.6055446689951222,-0.4532206258515644,-0.37142857142857144
0.6055446689951222,-0.4532206258515644,-0.3928571428571429
0.6055446689951222,-0.4532206258515644,-0.4142857142857143
0.6055446689951222,-0.4532206258515644,-0.4357142857142857
0.6055446689951222,-0.4532206258515644,-0.45714285714285713
0.6055446689951222,-0.4532206258515644,-0.4785714285714286
0.6055446689951222,-0.4532206258515644,-0.5
0.619357823185682,-0.4185328335496572,-0.2
0.619357823185682,-0.4185328335496572,-0.22142857142857145
0.619357823185682,-0.4185328335496572,-0.24285714285714288
0.619357823185682,-0.4185328335496572,-0.2642857142857143
0.619357823185682,-0.4185328335496572,-0.2857142857142857
0.619357823185682,-0.4185328335496572,-0.30714285714285716
0.619357823185682,-0.4185328335496572,-0.32857142857142857
0.619357823185682,-0.4185328335496572,-0.35
0.619357823185682,-0.4185328335496572,-0.37142857142857144
0.619357823185682,-0.4185328335496572,-0.3928571428571429
0.619357823185682,-0.4185328335496572,-0.4142857142857143
0.619357823185682,-0.4185328335496572,-0.4357142857142857
0.619357823185682,-0.4185328335496572,-0.45714285714285713
0.619357823185682,-0.4185328335496572,-0.4785714285714286
0.619357823185682,-0.4185328335496572,-0.5
0.629341569878876,-0.3825554661440429,-0.2
0.629341569878876,-0.3825554661440429,-0.22142857142857145
0.629341569878876,-0.3825554661440429,-0.24285714285714288
0.629341569878876,-0.3825554661440429,-0.2642857142857143
0.629341569878876,-0.3825554661440429,-0.2857142857142857
0.629341569878876,-0.3825554661440429,-0.30714285714285716
0.629341569878876,-0.3825554661440429,-0.32857142857142857
0.629341569878876,-0.3825554661440429,-0.35
0.629341569878876,-0.3825554661440429,-0.37142857142857144
0.629341569878876,-0.3825554661440429,-0.3928571428571429
0.629341569878876,-0.3825554661440429,-0.4142857142857143
0.629341569878876,-0.3825554661440429,-0.4357142857142857
0.629341569878876,-0.3825554661440429,-0.45714285714285713
0.629341569878876,-0.3825554661440429,-0.4785714285714286
0.629341569878876,-0.3825554661440429,-0.5
0.6353789773059605,-0.3457098982283246,-0.2
0.6353789773059605,-0.3457098982283246,-0.22142857142857145
0.6353789773059605,-0.3457098982283246,-0.24285714285714288
0.6353789773059605,-0.3457098982283246,-0.2642857142857143
0.6353789773059605,-0.3457098982283246,-0.2857142857142857
0.6353789773059605,-0.3457098982283246,-0.30714285714285716
0.6353789773059605,-0.3457098982283246,-0.32857142857142857
0.6353789773059605,-0.3457098982283246,-0.35
0.6353789773059605,-0.3457098982283246,-0.37142857142857144
0.6353789773059605,-0.3457098982283246,-0.3928571428571429
0.6353789773059605,-0.3457098982283246,-0.4142857142857143
0.6353789773059605,-0.3457098982283246,-0.4357142857142857
0.6353789773059605,-0.3457098982283246,-0.45714285714285713
0.6353789773059605,-0.3457098982283246,-0.4785714285714286
0.6353789773059605,-0.3457098982283246,-0.5
0.6373993340646162,-0.308427672945488,-0.2
0.6373993340646162,-0.308427672945488,-0.22142857142857145
0.6373993340646162,-0.308427672945488,-0.24285714285714288
0.6373993340646162,-0.308427672945488,-0.2642857142857143
0.6373993340646162,-0.308427672945488,-0.2857142857142857
0.6373993340646162,-0.308427672945488,-0.30714285714285716
0.6373993340646162,-0.308427672945488,-0.32857142857142857
0.6373993340646162,-0.308427672945488,-0.35
0.6373993340646162,-0.308427672945488,-0.37142857142857144
0.6373993340646162,-0.308427672945488,-0.3928571428571429
0.6373993340646162,-0.308427672945488,-0.4142857142857143
0.6373993340646162,-0.308427672945488,-0.4357142857142857
0.6373993340646162,-0.308427672945488,-0.45714285714285713
0.6373993340646162,-0.308427672945488,-0.4785714285714286
0.6373993340646162,-0.308427672945488,-0.5
0.6353789773059605,-0.2711454476626515,-0.2
0.6353789773059605,-0.2711454476626515,-0.22142857142857145
0.6353789773059605,-0.2711454476626515,-0.24285714285714288
0.6353789773059605,-0.2711454476626515,-0.2642857142857143
0.6353789773059605,-0.2711454476626515,-0.2857142857142857
0.6353789773059605,-0.2711454476626515,-0.30714285714285716
0.6353789773059605,-0.2711454476626515,-0.32857142857142857
0.6353789773059605,-0.2711454476626515,-0.35
0.6353789773059605,-0.2711454476626515,-0.37142857142857144
0.6353789773059605,-0.2711454476626515,-0.3928571428571429
0.6353789773059605,-0.2711454476626515,-0.4142857142857143
0.6353789773059605,-0.2711454476626515,-0.4357142857142857
0.6353789773059605,-0.2711454476626515,-0.45714285714285713
0.6353789773059605,-0.2711454476626515,-0.4785714285714286
0.6353789773059605,-0.2711454476626515,-0.5
0.629341569878876,-0.23429987974693317,-0.2
0.629341569878876,-0.23429987974693317,-0.22142857142857145
0.629341569878876,-0.23429987974693317,-0.24285714285714288
0.629341569878876,-0.23429987974693317,-0.2642857142857143
0.629341569878876,-0.23429987974693317,-0.2857142857142857
0.629341569878876,-0.23429987974693317,-0.30714285714285716
0.629341569878876,-0.23429987974693317,-0.32857142857142857
0.629341569878876,-0.23429987974693317,-0.35
0.629341569878876,-0.23429987974693317,-0.37142857142857144
0.629341569878876,-0.23429987974693317,-0.3928571428571429
0.629341569878876,-0.23429987974693317,-0.4142857142857143
0.629341569878876,-0.23429987974693317,-0.4357142857142857
0.629341569878876,-0.23429987974693317,-0.45714285714285713
0.629341569878876,-0.23429987974693317,-0.4785714285714286
0.629341569878876,-0.23429987974693317,-0.5
0.6193578231856819,-0.19832251234131865,-0.2
0.6193578231856819,-0.19832251234131865,-0.22142857142857145
0.6193578231856819,-0.19832251234131865,-0.24285714285714288
0.6193578231856819,-0.19832251234131865,-0.2642857142857143
0.6193578231856819,-0.19832251234131865,-0.2857142857142857
0.6193578231856819,-0.19832251234131865,-0.30714285714285716
0.6193578231856819,-0.19832251234131865,-0.32857142857142857
0.6193578231856819,-0.19832251234131865,-0.35
0.6193578231856819,-0.19832251234131865,-0.37142857142857144
0.6193578231856819,-0.19832251234131865,-0.3928571428571429
0.6193578231856819,-0.19832251234131865,-0.4142857142857143
0.6193578231856819,-0.19832251234131865,-0.4357142857142857
0.6193578231856819,-0.19832251234131865,-0.45714285714285713
0.6193578231856819,-0.19832251234131865,-0.4785714285714286
0.6193578231856819,-0.19832251234131865,-0.5
0.605544668995122,-0.1636347200394116,-0.2
0.605544668995122,-0.1636347200394116,-0.22142857142857145
0.605544668995122,-0.1636347200394116,-0.24285714285714288
0.605544668995122,-0.1636347200394116,-0.2642857142857143
0.605544668995122,-0.1636347200394116,-0.2857142857142857
0.605544668995122,-0.1636347200394116,-0.30714285714285716
0.605544668995122,-0.1636347200394116,-0.32857142857142857
0.605544668995122,-0.1636347200394116,-0.35
0.605544668995122,-0.1636347200394116,-0.37142857142857144
0.605544668995122,-0.1636347200394116,-0.3928571428571429
0.605544668995122,-0.1636347200394116,-0.4142857142857143
0.605544668995122,-0.1636347200394116,-0.4357142857142857
0.605544668995122,-0.1636347200394116,-0.45714285714285713
0.605544668995122,-0.1636347200394116,-0.4785714285714286
0.605544668995122,-0.1636347200394116,-0.5
0.5880638899125719,-0.1306427736564002,-0.2
0.5880638899125719,-0.1306427736564002,-0.22142857142857145
0.5880638899125719,-0.1306427736564002,-0.24285714285714288
0.5880638899125719,-0.1306427736564002,-0.2642857142857143
0.5880638899125719,-0.1306427736564002,-0.2857142857142857
0.5880638899125719,-0.1306427736564002,-0.30714285714285716
0.5880638899125719,-0.1306427736564002,-0.32857142857142857
0.5880638899125719,-0.1306427736564002,-0.35
0.5880638899125719,-0.1306427736564002,-0.37142857142857144
0.5880638899125719,-0.1306427736564002,-0.3928571428571429
0.5880638899125719,-0.1306427736564002,-0.4142857142857143
0.5880638899125719,-0.1306427736564002,-0.4357142857142857
0.5880638899125719,-0.1306427736564002,-0.45714285714285713
0.5880638899125719,-0.1306427736564002,-0.4785714285714286
0.5880638899125719,-0.1306427736564002,-0.5
0.5671202245476892,-0.09973308189869684,-0.2
0.5671202245476892,-0.09973308189869684,-0.22142857142857145
0.5671202245476892,-0.09973308189869684,-0.24285714285714288
0.5671202245476892,-0.09973308189869684,-0.2642857142857143
0.5671202245476892,-0.09973308189869684,-0.2857142857142857
0.5671202245476892,-0.09973308189869684,-0.30714285714285716
0.5671202245476892,-0.09973308189869684,-0.32857142857142857
0.5671202245476892,-0.09973308189869684,-0.35
0.5671202245476892,-0.09973308189869684,-0.37142857142857144
0.5671202245476892,-0.09973308189869684,-0.3928571428571429
0.5671202245476892,-0.09973308189869684,-0.4142857142857143
0.5671202245476892,-0.09973308189869684,-0.4357142857142857
0.5671202245476892,-0.09973308189869684,-0.45714285714285713
0.5671202245476892,-0.09973308189869684,-0.4785714285714286
0.5671202245476892,-0.09973308189869684,-0.5
0.5429589695721897,-0.07126766566282691,-0.2
0.5429589695721897,-0.07126766566282691,-0.22142857142857145
0.5429589695721897,-0.07126766566282691,-0.24285714285714288
0.5429589695721897,-0.07126766566282691,-0.2642857142857143
0.5429589695721897,-0.07126766566282691,-0.2857142857142857
0.5429589695721897,-0.07126766566282691,-0.30714285714285716
0.5429589695721897,-0.07126766566282691,-0.32857142857142857
0.5429589695721897,-0.07126766566282691,-0.35
0.5429589695721897,-0.07126766566282691,-0.37142857142857144
0.5429589695721897,-0.07126766566282691,-0.3928571428571429
0.5429589695721897,-0.07126766566282691,-0.4142857142857143
0.5429589695721897,-0.07126766566282691,-0.4357142857142857
0.5429589695721897,-0.07126766566282691,-0.45714285714285713
0.5429589695721897,-0.07126766566282691,-0.4785714285714286
0.5429589695721897,-0.07126766566282691,-0.5
0.10097220630933215,-0.5382268447048587,-0.2
0.10097220630933215,-0.5382268447048587,-0.22142857142857145
0.10097220630933215,-0.5382268447048587,-0.24285714285714288
0.10097220630933215,-0.5382268447048587,-0.2642857142857143
0.10097220630933215,-0.5382268447048587,-0.2857142857142857
0.10097220630933215,-0.5382268447048587,-0.30714285714285716
0.10097220630933215,-0.5382268447048587,-0.32857142857142857
0.10097220630933215,-0.5382268447048587,-0.35
0.10097220630933215,-0.5382268447048587,-0.37142857142857144
0.10097220630933215,-0.5382268447048587,-0.3928571428571429
0.10097220630933215,-0.5382268447048587,-0.4142857142857143
0.10097220630933215,-0.5382268447048587,-0.4357142857142857
0.10097220630933215,-0.5382268447048587,-0.45714285714285713
0.10097220630933215,-0.5382268447048587,-0.4785714285714286
0.10097220630933215,-0.5382268447048587,-0.5
0.1307212954068966,-0.5607887121217547,-0.2
0.1307212954068966,-0.5607887121217547,-0.22142857142857145
0.1307212954068966,-0.5607887121217547,-0.24285714285714288
0.1307212954068966,-0.5607887121217547,-0.2642857142857143
0.1307212954068966,-0.5607887121217547,-0.2857142857142857
0.1307212954068966,-0.5607887121217547,-0.30714285714285716
0.1307212954068966,-0.5607887121217547,-0.32857142857142857
0.1307212954068966,-0.5607887121217547,-0.35
0.1307212954068966,-0.5607887121217547,-0.37142857142857144
0.1307212954068966,-0.5607887121217547,-0.3928571428571429
0.1307212954068966,-0.5607887121217547,-0.4142857142857143
0.1307212954068966,-0.5607887121217547,-0.4357142857142857
0.1307212954068966,-0.5607887121217547,-0.45714285714285713
0.1307212954068966,-0.5607887121217547,-0.4785714285714286
0.1307212954068966,-0.5607887121217547,-0.5
0.1627343058105948,-0.5800036367472938,-0.2
0.1627343058105948,-0.5800036367472938,-0.22142857142857145
0.1627343058105948,-0.5800036367472938,-0.24285714285714288
0.1627343058105948,-0.5800036367472938,-0.2642857142857143
0.1627343058105948,-0.5800036367472938,-0.2857142857142857
0.1627343058105948,-0.5800036367472938,-0.30714285714285716
0.1627343058105948,-0.5800036367472938,-0.32857142857142857
0.1627343058105948,-0.5800036367472938,-0.35
0.1627343058105948,-0.5800036367472938,-0.37142857142857144
0.1627343058105948,-0.5800036367472938,-0.3928571428571429
0.1627343058105948,-0.5800036367472938,-0.4142857142857143
0.1627343058105948,-0.5800036367472938,-0.4357142857142857
0.1627343058105948,-0.5800036367472938,-0.45714285714285713
0.1627343058105948,-0.5800036367472938,-0.4785714285714286
0.1627343058105948,-0.5800036367472938,-0.5
0.19663629432080895,-0.5956465692896828,-0.2
0.19663629432080895,-0.5956465692896828,-0.22142857142857145
0.19663629432080895,-0.5956465692896828,-0.24285714285714288
0.19663629432080895,-0.5956465692896828,-0.2642857142857143
0.19663629432080895,-0.5956465692896828,-0.2857142857142857
0.19663629432080895,-0.5956465692896828,-0.30714285714285716
0.19663629432080895,-0.5956465692896828,-0.32857142857142857
0.19663629432080895,-0.5956465692896828,-0.35
0.19663629432080895,-0.5956465692896828,-0.37142857142857144
0.19663629432080895,-0.5956465692896828,-0.3928571428571429
0.19663629432080895,-0.5956465692896828,-0.4142857142857143
0.19663629432080895,-0.5956465692896828,-0.4357142857142857
0.19663629432080895,-0.5956465692896828,-0.45714285714285713
0.19663629432080895,-0.5956465692896828,-0.4785714285714286
0.19663629432080895,-0.5956465692896828,-0.5
0.23203019362380886,-0.6075342963895757,-0.2
0.23203019362380886,-0.6075342963895757,-0.22142857142857145
0.23203019362380886,-0.6075342963895757,-0.24285714285714288
0.23203019362380886,-0.6075342963895757,-0.2642857142857143
0.23203019362380886,-0.6075342963895757,-0.2857142857142857
0.23203019362380886,-0.6075342963895757,-0.30714285714285716
0.23203019362380886,-0.6075342963895757,-0.32857142857142857
0.23203019362380886,-0.6075342963895757,-0.35
0.23203019362380886,-0.6075342963895757,-0.37142857142857144
0.23203019362380886,-0.6075342963895757,-0.3928571428571429
0.23203019362380886,-0.6075342963895757,-0.4142857142857143
0.23203019362380886,-0.6075342963895757,-0.4357142857142857
0.23203019362380886,-0.6075342963895757,-0.45714285714285713
0.23203019362380886,-0.6075342963895757,-0.4785714285714286
0.23203019362380886,-0.6075342963895757,-0.5
0.26850146282874243,-0.6155275864539793,-0.2
0.26850146282874243,-0.6155275864539793,-0.22142857142857145
0.26850146282874243,-0.6155275864539793,-0.24285714285714288
0.26850146282874243,-0.6155275864539793,-0.2642857142857143
0.26850146282874243,-0.6155275864539793,-0.2857142857142857
0.26850146282874243,-0.6155275864539793,-0.30714285714285716
0.26850146282874243,-0.6155275864539793,-0.32857142857142857
0.26850146282874243,-0.6155275864539793,-0.35
0.26850146282874243,-0.6155275864539793,-0.37142857142857144
0.26850146282874243,-0.6155275864539793,-0.3928571428571429
0.26850146282874243,-0.6155275864539793,-0.4142857142857143
0.26850146282874243,-0.6155275864539793,-0.4357142857142857
0.26850146282874243,-0.6155275864539793,-0.45714285714285713
0.26850146282874243,-0.6155275864539793,-0.4785714285714286
0.26850146282874243,-0.6155275864539793,-0.5
0.30562294265888523,-0.6195328203663399,-0.2
0.30562294265888523,-0.6195328203663399,-0.22142857142857145
0.30562294265888523,-0.6195328203663399,-0.24285714285714288
0.30562294265888523,-0.6195328203663399,-0.2642857142857143
0.30562294265888523,-0.6195328203663399,-0.2857142857142857
0.30562294265888523,-0.6195328203663399,-0.30714285714285716
0.30562294265888523,-0.6195328203663399,-0.32857142857142857
0.30562294265888523,-0.6195328203663399,-0.35
0.30562294265888523,-0.6195328203663399,-0.37142857142857144
0.30562294265888523,-0.6195328203663399,-0.3928571428571429
0.30562294265888523,-0.6195328203663399,-0.4142857142857143
0.30562294265888523,-0.6195328203663399,-0.4357142857142857
0.30562294265888523,-0.6195328203663399,-0.45714285714285713
0.30562294265888523,-0.6195328203663399,-0.4785714285714286
0.30562294265888523,-0.6195328203663399,-0.5
0.34295985843211496,-0.6195030879735861,-0.2
0.34295985843211496,-0.6195030879735861,-0.22142857142857145
0.34295985843211496,-0.6195030879735861,-0.24285714285714288
0.34295985843211496,-0.6195030879735861,-0.2642857142857143
0.34295985843211496,-0.6195030879735861,-0.2857142857142857
0.34295985843211496,-0.6195030879735861,-0.30714285714285716
0.34295985843211496,-0.6195030879735861,-0.32857142857142857
0.34295985843211496,-0.6195030879735861,-0.35
0.34295985843211496,-0.6195030879735861,-0.37142857142857144
0.34295985843211496,-0.6195030879735861,-0.3928571428571429
0.34295985843211496,-0.6195030879735861,-0.4142857142857143
0.34295985843211496,-0.6195030879735861,-0.4357142857142857
0.34295985843211496,-0.6195030879735861,-0.45714285714285713
0.34295985843211496,-0.6195030879735861,-0.4785714285714286
0.34295985843211496,-0.6195030879735861,-0.5
0.3800749122346355,-0.6154387375078376,-0.2
0.3800749122346355,-0.6154387375078376,-0.22142857142857145
0.3800749122346355,-0.6154387375078376,-0.24285714285714288
0.3800749122346355,-0.6154387375078376,-0.2642857142857143
0.3800749122346355,-0.6154387375078376,-0.2857142857142857
0.3800749122346355,-0.6154387375078376,-0.30714285714285716
0.3800749122346355,-0.6154387375078376,-0.32857142857142857
0.3800749122346355,-0.6154387375078376,-0.35
0.3800749122346355,-0.6154387375078376,-0.37142857142857144
0.3800749122346355,-0.6154387375078376,-0.3928571428571429
0.3800749122346355,-0.6154387375078376,-0.4142857142857143
0.3800749122346355,-0.6154387375078376,-0.4357142857142857
0.3800749122346355,-0.6154387375078376,-0.45714285714285713
0.3800749122346355,-0.6154387375078376,-0.4785714285714286
0.3800749122346355,-0.6154387375078376,-0.5
0.41653340464732924,-0.6073873715078364,-0.2
0.41653340464732924,-0.6073873715078364,-0.22142857142857145
0.41653340464732924,-0.6073873715078364,-0.24285714285714288
0.41653340464732924,-0.6073873715078364,-0.2642857142857143
0.41653340464732924,-0.6073873715078364,-0.2857142857142857
0.41653340464732924,-0.6073873715078364,-0.30714285714285716
0.41653340464732924,-0.6073873715078364,-0.32857142857142857
0.41653340464732924,-0.6073873715078364,-0.35
0.41653340464732924,-0.6073873715078364,-0.37142857142857144
0.41653340464732924,-0.6073873715078364,-0.3928571428571429
0.41653340464732924,-0.6073873715078364,-0.4142857142857143
